Rank,temp
5819,16.39999962
5820,16.5
5821,16.10000038
5822,15.60000038
5823,15.30000019
5824,15.30000019
5825,15.19999981
5826,14
5827,13.69999981
5828,13.30000019
5829,14
5830,13.80000019
5831,13.89999962
5832,13.60000038
5833,12
5834,12
5835,14.69999981
5836,15.39999962
5837,15.80000019
5838,15.60000038
5839,15.5
5840,15.69999981
5841,16.5
5842,16.39999962
5843,15.60000038
5844,15.69999981
5845,16
5846,15.10000038
5847,14
5848,14.30000019
5849,14.30000019
5850,13.69999981
5851,13.39999962
5852,13.39999962
5853,13.60000038
5854,14.19999981
5855,14
5856,14.10000038
5857,14.10000038
5858,14.89999962
5859,15.30000019
5860,16.20000076
5861,16.29999924
5862,16.60000038
5863,15.69999981
5864,17
5865,17.5
5866,16.5
5867,16.5
5868,16.5
5869,15.60000038
5870,16.10000038
5871,15.30000019
5872,15.5
5873,15.89999962
5874,15.5
5875,15.39999962
5876,15.39999962
5877,14.89999962
5878,14.19999981
5879,13.5
5880,13.19999981
5881,14.30000019
5882,13.30000019
5883,14.19999981
5884,12.69999981
5885,14
5886,14.10000038
5887,16
5888,15.19999981
5889,15.10000038
5890,12.80000019
5891,14.69999981
5892,12.60000038
5893,13.39999962
5894,14.69999981
5895,14.19999981
5896,13.60000038
5897,14.69999981
5898,15.19999981
5899,15.19999981
5900,14.5
5901,15
5902,14.69999981
5903,14.5
5904,14.60000038
5905,14.69999981
5906,15.30000019
5907,14.5
5908,15.39999962
5909,16.70000076
5910,17.10000038
5911,14.10000038
5912,17.29999924
5913,16
5914,16.70000076
5915,14.39999962
5916,15
5917,15.30000019
5918,14.60000038
5919,14.5
5920,14.60000038
5921,14.89999962
5922,14
5923,14
5924,13.10000038
5925,13.10000038
5926,13.80000019
5927,11.5
5928,12.80000019
5929,13
5930,12.19999981
5931,11.10000038
5932,10.80000019
5933,10.69999981
5934,11.60000038
5935,13.19999981
5936,14.69999981
5937,15.39999962
5938,17
5939,14.39999962
5940,14.19999981
5941,13.60000038
5942,12.69999981
5943,13.69999981
5944,13.89999962
5945,13.39999962
5946,13.39999962
5947,12.5
5948,12.30000019
5949,12.19999981
5950,11.80000019
5951,12.10000038
5952,12.39999962
5953,12.19999981
5954,12.30000019
5955,13.10000038
5956,14.10000038
5957,16.10000038
5958,17.5
5959,16.89999962
5960,16.29999924
5961,16.60000038
5962,16.5
5963,15.60000038
5964,14
5965,12.69999981
5966,12
5967,12.69999981
5968,12.5
5969,12.60000038
5970,12.89999962
5971,13.19999981
5972,12.80000019
5973,12.89999962
5974,12.89999962
5975,12.69999981
5976,12.60000038
5977,12.80000019
5978,11.39999962
5979,11.60000038
5980,12.10000038
5981,12.5
5982,11.80000019
5983,13.89999962
5984,16
5985,15.80000019
5986,16.10000038
5987,15.10000038
5988,14.30000019
5989,14.5
5990,13.39999962
5991,13.19999981
5992,12.39999962
5993,10.60000038
5994,10.10000038
5995,9.699999809
5996,9.899999619
5997,11.10000038
5998,11.80000019
5999,10.5
6000,10
6001,9.800000191
6002,10.19999981
6003,12.80000019
6004,15.39999962
6005,15.80000019
6006,15.30000019
6007,13.69999981
6008,15
6009,15.69999981
6010,14.80000019
6011,15.19999981
6012,14.10000038
6013,14.5
6014,13.30000019
6015,13
6016,11.89999962
6017,11.89999962
6018,11.39999962
6019,10.69999981
6020,10.89999962
6021,11.10000038
6022,11.19999981
6023,10.89999962
6024,10.39999962
6025,10.19999981
6026,10.80000019
6027,11.39999962
6028,11.60000038
6029,12.5
6030,12.80000019
6031,13.60000038
6032,13.89999962
6033,14.89999962
6034,17.5
6035,14.80000019
6036,12.60000038
6037,12.30000019
6038,11.10000038
6039,10
6040,9.5
6041,9.399999619
6042,8.600000381
6043,8.300000191
6044,8
6045,7.599999905
6046,7
6047,7.099999905
6048,6.800000191
6049,6.5
6050,6.800000191
6051,9.100000381
6052,12.89999962
6053,15.10000038
6054,16.5
6055,16.60000038
6056,16.60000038
6057,16.39999962
6058,16
6059,16.20000076
6060,15.5
6061,14.5
6062,12.89999962
6063,12.19999981
6064,11.19999981
6065,9.899999619
6066,9.300000191
6067,8.699999809
6068,9.300000191
6069,9
6070,8.600000381
6071,9.399999619
6072,10.80000019
6073,11.89999962
6074,11.80000019
6075,13.30000019
6076,15.39999962
6077,16.5
6078,17.29999924
6079,16
6080,16.5
6081,15.80000019
6082,14.89999962
6083,14.69999981
6084,14.5
6085,12.60000038
6086,12.60000038
6087,12.80000019
6088,12.69999981
6089,12.39999962
6090,12.89999962
6091,12.5
6092,12.5
6093,12.80000019
6094,12.60000038
6095,12.5
6096,12.60000038
6097,12.60000038
6098,12.89999962
6099,12.80000019
6100,14.5
6101,15.5
6102,16.5
6103,16.5
6104,16.79999924
6105,17.39999962
6106,17.5
6107,15.89999962
6108,15.30000019
6109,14.80000019
6110,14.60000038
6111,14.5
6112,13.89999962
6113,13.89999962
6114,13.89999962
6115,14.10000038
6116,14.39999962
6117,14.60000038
6118,14.30000019
6119,14.5
6120,14.80000019
6121,14.10000038
6122,14.5
6123,14.30000019
6124,14.89999962
6125,16.29999924
6126,16.29999924
6127,15.69999981
6128,15.89999962
6129,16.20000076
6130,16.29999924
6131,16.39999962
6132,16.20000076
6133,15.89999962
6134,15.60000038
6135,15.39999962
6136,15.39999962
6137,15
6138,14.80000019
6139,14.5
6140,14.39999962
6141,14.19999981
6142,14
6143,13.39999962
6144,13
6145,12.5
6146,12.19999981
6147,13.10000038
6148,13.19999981
6149,13.60000038
6150,14.10000038
6151,15.10000038
6152,15.80000019
6153,16.70000076
6154,16.70000076
6155,15.69999981
6156,15.30000019
6157,14.89999962
6158,14.60000038
6159,14.39999962
6160,13.69999981
6161,13.30000019
6162,13.19999981
6163,12.89999962
6164,12.39999962
6165,12.69999981
6166,13
6167,12.60000038
6168,12.19999981
6169,11.5
6170,11.19999981
6171,12.19999981
6172,14
6173,15.89999962
6174,18.20000076
6175,18.10000038
6176,19.10000038
6177,18.10000038
6178,19.20000076
6179,19.20000076
6180,18.29999924
6181,18.20000076
6182,14.19999981
6183,13.10000038
6184,12
6185,11.39999962
6186,12.39999962
6187,12.39999962
6188,12.60000038
6189,11.89999962
6190,10.89999962
6191,11.80000019
6192,11
6193,11.39999962
6194,12.19999981
6195,13
6196,14.19999981
6197,16.39999962
6198,17
6199,16.20000076
6200,16.20000076
6201,17
6202,17.29999924
6203,16.70000076
6204,17.10000038
6205,16.29999924
6206,15
6207,14.5
6208,14.5
6209,13.60000038
6210,13.10000038
6211,13.10000038
6212,13.10000038
6213,13.5
6214,13.19999981
6215,13.80000019
6216,13.89999962
6217,13.80000019
6218,13.89999962
6219,14.30000019
6220,15.89999962
6221,15.19999981
6222,15.19999981
6223,15.80000019
6224,18.20000076
6225,18.5
6226,18.79999924
6227,18.79999924
6228,18.10000038
6229,16.89999962
6230,16
6231,15.80000019
6232,15.39999962
6233,15.10000038
6234,14.69999981
6235,14.10000038
6236,13.89999962
6237,14
6238,14
6239,13.89999962
6240,13.80000019
6241,13.60000038
6242,13.89999962
6243,14.39999962
6244,15
6245,15.69999981
6246,16
6247,16.79999924
6248,17.60000038
6249,17.5
6250,17.39999962
6251,17.5
6252,16.79999924
6253,16.20000076
6254,15.5
6255,14.89999962
6256,14.69999981
6257,14.39999962
6258,14.5
6259,14.39999962
6260,14.5
6261,14.60000038
6262,14.30000019
6263,14
6264,13.80000019
6265,13.60000038
6266,14.30000019
6267,15
6268,15.10000038
6269,15.39999962
6270,16.39999962
6271,18.39999962
6272,17.89999962
6273,18.5
6274,18.79999924
6275,18.10000038
6276,17.60000038
6277,16.5
6278,16.10000038
6279,15.39999962
6280,14.69999981
6281,14.10000038
6282,13.80000019
6283,13.60000038
6284,13.69999981
6285,13.39999962
6286,13.39999962
6287,13.69999981
6288,13.69999981
6289,13.80000019
6290,13.80000019
6291,13.5
6292,13.80000019
6293,14.39999962
6294,14.30000019
6295,14.19999981
6296,14.60000038
6297,15.10000038
6298,15.10000038
6299,14.89999962
6300,14.60000038
6301,14.19999981
6302,14
6303,13.69999981
6304,13.60000038
6305,13.19999981
6306,13.39999962
6307,13.5
6308,13.39999962
6309,12.80000019
6310,12.80000019
6311,12.69999981
6312,12.69999981
6313,12.80000019
6314,13
6315,13.39999962
6316,14.60000038
6317,16.39999962
6318,17
6319,17.29999924
6320,17.60000038
6321,17.89999962
6322,17.39999962
6323,16.79999924
6324,16.20000076
6325,15.69999981
6326,15.80000019
6327,15.60000038
6328,15.30000019
6329,15.39999962
6330,15.5
6331,15.69999981
6332,15.39999962
6333,15.10000038
6334,14.80000019
6335,14.69999981
6336,14
6337,13.60000038
6338,13.5
6339,13.39999962
6340,13.19999981
6341,13.19999981
6342,13.39999962
6343,13.60000038
6344,13.60000038
6345,13.60000038
6346,13.69999981
6347,13.39999962
6348,13.39999962
6349,13.30000019
6350,13.30000019
6351,13.5
6352,13.69999981
6353,14.19999981
6354,13.69999981
6355,12.10000038
6356,12
6357,12
6358,12.10000038
6359,12
6360,11.60000038
6361,10
6362,10
6363,12.10000038
6364,15.19999981
6365,15.89999962
6366,15.80000019
6367,15.80000019
6368,17.10000038
6369,15.80000019
6370,16.20000076
6371,15.69999981
6372,15
6373,14.69999981
6374,14
6375,13.60000038
6376,13.60000038
6377,13.80000019
6378,14
6379,13.89999962
6380,14
6381,13.39999962
6382,13.19999981
6383,12.89999962
6384,12.89999962
6385,13.80000019
6386,13.10000038
6387,14.19999981
6388,15.30000019
6389,16.5
6390,15.89999962
6391,15.60000038
6392,15.60000038
6393,15.39999962
6394,14.10000038
6395,14.19999981
6396,13.80000019
6397,13.39999962
6398,12.89999962
6399,12.80000019
6400,13.10000038
6401,13.19999981
6402,13.39999962
6403,13.10000038
6404,13.80000019
6405,12.80000019
6406,13.19999981
6407,11.80000019
6408,13
6409,13.30000019
6410,13.30000019
6411,13.10000038
6412,15
6413,12.10000038
6414,13.89999962
6415,14.69999981
6416,12.69999981
6417,12.89999962
6418,13.10000038
6419,14.19999981
6420,13.19999981
6421,12.69999981
6422,12.10000038
6423,12.5
6424,12.10000038
6425,11.80000019
6426,11.60000038
6427,12.69999981
6428,12.80000019
6429,13
6430,13.19999981
6431,13.19999981
6432,13
6433,12.60000038
6434,12.89999962
6435,13.10000038
6436,13
6437,11.80000019
6438,12
6439,12.69999981
6440,12.89999962
6441,10.89999962
6442,10.60000038
6443,11
6444,11.60000038
6445,10.30000019
6446,11.5
6447,11.80000019
6448,10.5
6449,12.30000019
6450,12.60000038
6451,12.69999981
6452,12.60000038
6453,12.5
6454,12.5
6455,11
6456,10.39999962
6457,9.800000191
6458,9.5
6459,9.600000381
6460,9.199999809
6461,9
6462,9.399999619
6463,9.800000191
6464,12.80000019
6465,12.39999962
6466,12.60000038
6467,11.10000038
6468,11.60000038
6469,11.60000038
6470,9.899999619
6471,10.80000019
6472,10.69999981
6473,10.69999981
6474,11.30000019
6475,11.39999962
6476,11.10000038
6477,11.10000038
6478,11.19999981
6479,11.39999962
6480,10.60000038
6481,10.69999981
6482,11.30000019
6483,11.80000019
6484,13.39999962
6485,13.89999962
6486,14.5
6487,15.10000038
6488,15.30000019
6489,14.39999962
6490,14.60000038
6491,13.80000019
6492,13.30000019
6493,12.89999962
6494,12.69999981
6495,12.30000019
6496,12.19999981
6497,12
6498,11.60000038
6499,11.39999962
6500,11
6501,10.60000038
6502,10.39999962
6503,10.5
6504,11.10000038
6505,11.60000038
6506,10.30000019
6507,10.39999962
6508,10.89999962
6509,11.39999962
6510,12.10000038
6511,12.69999981
6512,13.19999981
6513,12.89999962
6514,13.19999981
6515,12.60000038
6516,12.19999981
6517,12
6518,11.69999981
6519,11
6520,10.5
6521,10.10000038
6522,9.899999619
6523,9.300000191
6524,8.800000191
6525,8.5
6526,7.599999905
6527,7.300000191
6528,7.400000095
6529,6.5
6530,5.900000095
6531,7.400000095
6532,10.39999962
6533,11.89999962
6534,12.89999962
6535,14
6536,14.19999981
6537,14.10000038
6538,13.80000019
6539,12.80000019
6540,11.69999981
6541,9.600000381
6542,7.800000191
6543,6.199999809
6544,5.599999905
6545,4.599999905
6546,5.400000095
6547,5.800000191
6548,5.099999905
6549,7.300000191
6550,9.5
6551,9.100000381
6552,9
6553,10.30000019
6554,10.80000019
6555,11.5
6556,13.39999962
6557,13.89999962
6558,15.10000038
6559,14.10000038
6560,16.20000076
6561,14.39999962
6562,13.69999981
6563,12.5
6564,12.19999981
6565,12.69999981
6566,11.80000019
6567,11.80000019
6568,11.5
6569,10.60000038
6570,9.800000191
6571,9.5
6572,10.10000038
6573,9.899999619
6574,9.699999809
6575,9.699999809
6576,9.899999619
6577,9.699999809
6578,9.699999809
6579,10.19999981
6580,12.19999981
6581,13.80000019
6582,14.30000019
6583,14.60000038
6584,13.89999962
6585,13.19999981
6586,13.60000038
6587,13.69999981
6588,13.30000019
6589,12.80000019
6590,12.60000038
6591,13
6592,13.19999981
6593,13.19999981
6594,13.10000038
6595,13.10000038
6596,13.30000019
6597,13.30000019
6598,13.5
6599,13.10000038
6600,12.89999962
6601,13.69999981
6602,13.89999962
6603,14
6604,14.19999981
6605,14.19999981
6606,14.30000019
6607,14
6608,14.69999981
6609,14.39999962
6610,14.30000019
6611,14.60000038
6612,14.5
6613,14.39999962
6614,14.39999962
6615,14.69999981
6616,14.19999981
6617,14
6618,13.69999981
6619,13.89999962
6620,13.89999962
6621,13.60000038
6622,13
6623,13.19999981
6624,12.19999981
6625,11.80000019
6626,10.39999962
6627,11.60000038
6628,11.5
6629,12.89999962
6630,13.39999962
6631,13.10000038
6632,13
6633,13.39999962
6634,13.69999981
6635,13
6636,11.89999962
6637,11.69999981
6638,12.19999981
6639,12.5
6640,12.10000038
6641,12.39999962
6642,12.60000038
6643,12.5
6644,12.5
6645,12.39999962
6646,12.39999962
6647,12.30000019
6648,11.69999981
6649,11.19999981
6650,11.5
6651,13.10000038
6652,14.19999981
6653,14.80000019
6654,15.10000038
6655,14.60000038
6656,14.19999981
6657,14.5
6658,14.80000019
6659,14.69999981
6660,14.69999981
6661,14.60000038
6662,14.60000038
6663,15
6664,15.10000038
6665,15.10000038
6666,15
6667,15.19999981
6668,15.19999981
6669,15.19999981
6670,15.19999981
6671,15.30000019
6672,15.10000038
6673,15
6674,14.89999962
6675,14.80000019
6676,15.10000038
6677,15.19999981
6678,15.30000019
6679,15.60000038
6680,15.19999981
6681,15.10000038
6682,15.10000038
6683,15
6684,14.89999962
6685,14.89999962
6686,14.89999962
6687,14.89999962
6688,14.89999962
6689,14.89999962
6690,14.89999962
6691,14.89999962
6692,15
6693,14.89999962
6694,14.60000038
6695,14.39999962
6696,14.30000019
6697,14.5
6698,14.19999981
6699,13.30000019
6700,13.5
6701,13.89999962
6702,15.30000019
6703,15.69999981
6704,16.5
6705,17.29999924
6706,16.89999962
6707,16.5
6708,15.89999962
6709,15.89999962
6710,15.60000038
6711,15.39999962
6712,15.10000038
6713,15.39999962
6714,15.69999981
6715,15.5
6716,15.19999981
6717,15
6718,14.60000038
6719,14.89999962
6720,15
6721,14.80000019
6722,15
6723,15.10000038
6724,15.39999962
6725,16.5
6726,17
6727,16.60000038
6728,17
6729,15.39999962
6730,15.10000038
6731,14.89999962
6732,14.80000019
6733,14.89999962
6734,14.39999962
6735,14.39999962
6736,14.69999981
6737,15.19999981
6738,17.10000038
6739,16.60000038
6740,16.10000038
6741,15.89999962
6742,15.39999962
6743,14.80000019
6744,14.39999962
6745,14.10000038
6746,14
6747,14.39999962
6748,14.60000038
6749,14.60000038
6750,14.5
6751,14.69999981
6752,15.30000019
6753,15
6754,14.39999962
6755,13.89999962
6756,13.69999981
6757,13.69999981
6758,13.69999981
6759,13.69999981
6760,13.80000019
6761,13.69999981
6762,13.69999981
6763,13.60000038
6764,13.60000038
6765,13.60000038
6766,13.60000038
6767,13.60000038
6768,13.19999981
6769,13.5
6770,13
6771,13.19999981
6772,13.60000038
6773,13.69999981
6774,13.80000019
6775,13.5
6776,13.5
6777,13.10000038
6778,12.60000038
6779,12.80000019
6780,12.39999962
6781,12.89999962
6782,12.5
6783,12
6784,11.80000019
6785,11.60000038
6786,11.80000019
6787,11.89999962
6788,11.69999981
6789,11.39999962
6790,11.5
6791,11.69999981
6792,11.60000038
6793,11.30000019
6794,11.30000019
6795,11.5
6796,12.10000038
6797,13
6798,13.89999962
6799,13.89999962
6800,13.80000019
6801,13.5
6802,13.30000019
6803,13.30000019
6804,13
6805,12.80000019
6806,12.69999981
6807,12.5
6808,12.39999962
6809,12.19999981
6810,12.30000019
6811,12.5
6812,12.60000038
6813,12.60000038
6814,12.69999981
6815,12.80000019
6816,12.60000038
6817,12.69999981
6818,12.60000038
6819,12.69999981
6820,13
6821,13.19999981
6822,13.80000019
6823,13.89999962
6824,14.60000038
6825,14.80000019
6826,14.5
6827,14.30000019
6828,14
6829,13.80000019
6830,13.39999962
6831,13
6832,12.89999962
6833,12.5
6834,12.10000038
6835,12
6836,11.69999981
6837,11.5
6838,11.60000038
6839,11.5
6840,11.39999962
6841,11.30000019
6842,11.60000038
6843,11.60000038
6844,12.10000038
6845,12.19999981
6846,12.30000019
6847,13.10000038
6848,13.19999981
6849,12.89999962
6850,12.89999962
6851,11.80000019
6852,11.30000019
6853,11.19999981
6854,11.5
6855,11.89999962
6856,12.10000038
6857,11.39999962
6858,11.60000038
6859,11.39999962
6860,11.19999981
6861,10.89999962
6862,11
6863,11.10000038
6864,10.89999962
6865,10.69999981
6866,10.30000019
6867,10.19999981
6868,10.5
6869,10.60000038
6870,10.80000019
6871,10.69999981
6872,10.5
6873,10.39999962
6874,10.5
6875,10.10000038
6876,10.19999981
6877,10.39999962
6878,10.30000019
6879,10.10000038
6880,10
6881,9.699999809
6882,9.5
6883,9.800000191
6884,9.899999619
6885,9.800000191
6886,9.199999809
6887,8.800000191
6888,9.300000191
6889,9
6890,9
6891,9.399999619
6892,10.5
6893,11.5
6894,13
6895,13.10000038
6896,14.80000019
6897,13.30000019
6898,12.80000019
6899,12.69999981
6900,12.19999981
6901,10.80000019
6902,9.899999619
6903,9.699999809
6904,10
6905,10.19999981
6906,10.19999981
6907,10.30000019
6908,10.30000019
6909,10.39999962
6910,10.5
6911,10.69999981
6912,10.60000038
6913,10.69999981
6914,10.69999981
6915,10.89999962
6916,11
6917,10.69999981
6918,10.89999962
6919,10.89999962
6920,11.39999962
6921,12
6922,12.80000019
6923,13.60000038
6924,13.89999962
6925,13.39999962
6926,13.60000038
6927,14.19999981
6928,14.39999962
6929,14.39999962
6930,14.19999981
6931,14.10000038
6932,13.89999962
6933,13.89999962
6934,14
6935,13.80000019
6936,13.19999981
6937,13.5
6938,14.10000038
6939,14.10000038
6940,13.89999962
6941,12.80000019
6942,13.30000019
6943,13.10000038
6944,13.60000038
6945,12.5
6946,12.80000019
6947,12.89999962
6948,12.69999981
6949,12.5
6950,12.69999981
6951,12.39999962
6952,12.5
6953,12.39999962
6954,12.39999962
6955,12.30000019
6956,12.5
6957,12.39999962
6958,12.5
6959,12.69999981
6960,12.80000019
6961,12.60000038
6962,12.5
6963,12.80000019
6964,13.19999981
6965,14.19999981
6966,14.10000038
6967,14.39999962
6968,14.10000038
6969,13.30000019
6970,12.30000019
6971,12.30000019
6972,12.39999962
6973,12.19999981
6974,11.69999981
6975,11.30000019
6976,11
6977,10.60000038
6978,10.89999962
6979,10.5
6980,10.69999981
6981,10.60000038
6982,10.5
6983,10.89999962
6984,10.69999981
6985,10.69999981
6986,9.899999619
6987,10.69999981
6988,11.69999981
6989,12
6990,13.30000019
6991,12.60000038
6992,12.69999981
6993,12.10000038
6994,11.10000038
6995,10.89999962
6996,11
6997,11.19999981
6998,10.89999962
6999,10.69999981
7000,11.19999981
7001,10.60000038
7002,10.69999981
7003,10.89999962
7004,10.89999962
7005,11.30000019
7006,11.19999981
7007,11.30000019
7008,11.5
7009,11.60000038
7010,11.60000038
7011,11.80000019
7012,11.80000019
7013,11.5
7014,10.89999962
7015,10.89999962
7016,11.30000019
7017,11.30000019
7018,10.5
7019,10.60000038
7020,11.19999981
7021,11.10000038
7022,10.69999981
7023,10.69999981
7024,11.10000038
7025,10.39999962
7026,10.60000038
7027,10.19999981
7028,9.5
7029,9.800000191
7030,10.30000019
7031,7.5
7032,6.800000191
7033,9
7034,9.399999619
7035,9.699999809
7036,11
7037,10.89999962
7038,11.39999962
7039,11.39999962
7040,11
7041,10.10000038
7042,9.300000191
7043,9
7044,8.800000191
7045,8.199999809
7046,8.399999619
7047,8
7048,7.699999809
7049,7.099999905
7050,6.400000095
7051,5.800000191
7052,5.099999905
7053,4.800000191
7054,4.199999809
7055,4.099999905
7056,3.900000095
7057,4
7058,7.5
7059,8.100000381
7060,9.100000381
7061,9.199999809
7062,10.30000019
7063,9.800000191
7064,9
7065,7.699999809
7066,8
7067,7.300000191
7068,7.300000191
7069,6.900000095
7070,7.099999905
7071,6.800000191
7072,6.900000095
7073,7.099999905
7074,7.099999905
7075,6.599999905
7076,6.599999905
7077,7.599999905
7078,7.900000095
7079,8.100000381
7080,8
7081,8.600000381
7082,9.399999619
7083,10.10000038
7084,11.60000038
7085,11.10000038
7086,11.60000038
7087,11.89999962
7088,11.89999962
7089,11.69999981
7090,11.30000019
7091,11.10000038
7092,11.19999981
7093,10.60000038
7094,10.89999962
7095,11.39999962
7096,11.69999981
7097,11.5
7098,11.60000038
7099,11.69999981
7100,11.89999962
7101,11.89999962
7102,12
7103,12.10000038
7104,12
7105,12
7106,12.10000038
7107,12.39999962
7108,12.80000019
7109,12.89999962
7110,12.80000019
7111,12.89999962
7112,12.69999981
7113,12.39999962
7114,12.39999962
7115,12.30000019
7116,12.10000038
7117,12.19999981
7118,11.89999962
7119,11.60000038
7120,11.39999962
7121,11.60000038
7122,11.69999981
7123,11.39999962
7124,10.30000019
7125,10.69999981
7126,10.5
7127,10.19999981
7128,10.10000038
7129,9.800000191
7130,10.69999981
7131,11.60000038
7132,10.80000019
7133,11
7134,11.19999981
7135,11.19999981
7136,10.80000019
7137,10.69999981
7138,10.80000019
7139,10.60000038
7140,10.5
7141,10.39999962
7142,10.10000038
7143,10
7144,9.899999619
7145,9.600000381
7146,9.699999809
7147,9.600000381
7148,9.399999619
7149,9.800000191
7150,9.800000191
7151,9.800000191
7152,9.699999809
7153,9.600000381
7154,9.699999809
7155,10.30000019
7156,11
7157,11.39999962
7158,12.30000019
7159,10.19999981
7160,9.899999619
7161,10
7162,10.10000038
7163,9.800000191
7164,9.399999619
7165,9.5
7166,10.10000038
7167,9.800000191
7168,10.30000019
7169,10.80000019
7170,10.10000038
7171,9.800000191
7172,10.10000038
7173,10.89999962
7174,11.10000038
7175,11.10000038
7176,10.89999962
7177,10.69999981
7178,11
7179,10.69999981
7180,10.30000019
7181,10.19999981
7182,9.600000381
7183,9.699999809
7184,9.800000191
7185,9.899999619
7186,9.800000191
7187,9.300000191
7188,9.399999619
7189,8.899999619
7190,9
7191,9.5
7192,9.800000191
7193,10.5
7194,11
7195,11.39999962
7196,10.5
7197,10.10000038
7198,9.600000381
7199,9.399999619
7200,9.699999809
7201,8.699999809
7202,8.699999809
7203,9.899999619
7204,10.39999962
7205,9.5
7206,10.80000019
7207,11.60000038
7208,9.5
7209,10.60000038
7210,9.5
7211,8.800000191
7212,8.399999619
7213,7.199999809
7214,5.699999809
7215,5.800000191
7216,4.300000191
7217,4.099999905
7218,6
7219,6
7220,6.900000095
7221,6.5
7222,6.5
7223,6.300000191
7224,6.199999809
7225,6.099999905
7226,6.400000095
7227,7.900000095
7228,10.19999981
7229,10.5
7230,9.600000381
7231,11.39999962
7232,11.10000038
7233,9.800000191
7234,8.5
7235,7.300000191
7236,7
7237,6.699999809
7238,5.5
7239,4.800000191
7240,6.300000191
7241,5.300000191
7242,5.199999809
7243,4.800000191
7244,5.199999809
7245,6.599999905
7246,5.699999809
7247,6.400000095
7248,6.599999905
7249,6.800000191
7250,7
7251,6.900000095
7252,7.400000095
7253,8.100000381
7254,8.199999809
7255,8.600000381
7256,8.699999809
7257,8.199999809
7258,7.300000191
7259,6.699999809
7260,5
7261,4.699999809
7262,4.300000191
7263,4.900000095
7264,4.199999809
7265,4.199999809
7266,4.5
7267,4.699999809
7268,4.599999905
7269,4.599999905
7270,5.300000191
7271,5.400000095
7272,5.699999809
7273,6
7274,6.900000095
7275,7.800000191
7276,8.5
7277,9.300000191
7278,10.69999981
7279,10.80000019
7280,11
7281,9.899999619
7282,9.199999809
7283,8.100000381
7284,8.199999809
7285,8.199999809
7286,7.699999809
7287,7
7288,6.400000095
7289,6.300000191
7290,5.800000191
7291,6.400000095
7292,6.199999809
7293,6.699999809
7294,7.199999809
7295,7.5
7296,7.800000191
7297,8.399999619
7298,10.10000038
7299,10.19999981
7300,11.10000038
7301,10.80000019
7302,10.80000019
7303,9.600000381
7304,10.10000038
7305,9.699999809
7306,8.699999809
7307,8.699999809
7308,8.300000191
7309,8.300000191
7310,8.699999809
7311,8.600000381
7312,8.699999809
7313,8.899999619
7314,8.899999619
7315,9
7316,9.199999809
7317,9.699999809
7318,9.800000191
7319,9.899999619
7320,10
7321,9.899999619
7322,9.399999619
7323,9.100000381
7324,9.5
7325,7.800000191
7326,6.699999809
7327,8.899999619
7328,6.099999905
7329,6.099999905
7330,6.099999905
7331,4.699999809
7332,4.699999809
7333,5
7334,6.300000191
7335,6.699999809
7336,4.300000191
7337,5.699999809
7338,6.199999809
7339,5.5
7340,5.900000095
7341,5.800000191
7342,5.800000191
7343,6.199999809
7344,4.199999809
7345,5.199999809
7346,6.099999905
7347,7.199999809
7348,5.400000095
7349,8.5
7350,8.5
7351,7.5
7352,6.699999809
7353,6.400000095
7354,5.699999809
7355,4.800000191
7356,5.199999809
7357,5.699999809
7358,5.400000095
7359,6.300000191
7360,5.800000191
7361,7.400000095
7362,6.800000191
7363,6.800000191
7364,7
7365,7.099999905
7366,6.699999809
7367,6.5
7368,6.199999809
7369,6.5
7370,6.199999809
7371,6
7372,6
7373,5.900000095
7374,6.400000095
7375,7.199999809
7376,7.800000191
7377,7.699999809
7378,6.099999905
7379,5.300000191
7380,5.199999809
7381,4.300000191
7382,3.599999905
7383,3
7384,2.799999952
7385,2.599999905
7386,2.400000095
7387,1.799999952
7388,1.200000048
7389,0.800000012
7390,2.200000048
7391,1.799999952
7392,2.400000095
7393,2.099999905
7394,3.400000095
7395,6.099999905
7396,6.599999905
7397,7.599999905
7398,8.100000381
7399,9
7400,8
7401,7
7402,6.5
7403,5.900000095
7404,5.199999809
7405,5.400000095
7406,5
7407,4.599999905
7408,4.800000191
7409,5.099999905
7410,4.5
7411,4
7412,4.900000095
7413,5
7414,7.099999905
7415,6.900000095
7416,6.599999905
7417,6.599999905
7418,7.599999905
7419,8.399999619
7420,9.399999619
7421,10.39999962
7422,11.19999981
7423,11.39999962
7424,11
7425,9.600000381
7426,8.800000191
7427,8.100000381
7428,8.199999809
7429,8.100000381
7430,7.5
7431,7.599999905
7432,7.800000191
7433,8.100000381
7434,8
7435,8.399999619
7436,8.899999619
7437,9
7438,8.899999619
7439,8.399999619
7440,7.199999809
7441,7.099999905
7442,8.399999619
7443,10.39999962
7444,11
7445,10.60000038
7446,11.60000038
7447,11.19999981
7448,11.69999981
7449,10.10000038
7450,8.800000191
7451,7.199999809
7452,5.5
7453,5.400000095
7454,5.300000191
7455,4.599999905
7456,4.599999905
7457,5.099999905
7458,5.5
7459,5.900000095
7460,6.199999809
7461,6.199999809
7462,6.300000191
7463,6.300000191
7464,6.599999905
7465,7.5
7466,7.599999905
7467,7.900000095
7468,9.100000381
7469,9.399999619
7470,9.399999619
7471,9.800000191
7472,10.19999981
7473,10.10000038
7474,10.10000038
7475,10.19999981
7476,10
7477,8.100000381
7478,7.699999809
7479,6.900000095
