Rank,wind speed
3515,0.699999988
3516,1.100000024
3517,1.399999976
3518,1.899999976
3519,1.700000048
3520,1.600000024
3521,1.100000024
3522,1.600000024
3523,1
3524,1.5
3525,1
3526,0.5
3527,0.899999976
3528,0.100000001
3529,0.200000003
3530,0
3531,0
3532,0
3533,0
3534,0.100000001
3535,0.200000003
3536,0.899999976
3537,0.800000012
3538,0.800000012
3539,0.899999976
3540,0.800000012
3541,1.799999952
3542,1.899999976
3543,1.5
3544,2.5
3545,0.5
3546,0
3547,1.700000048
3548,0.699999988
3549,0.400000006
3550,0.899999976
3551,1.799999952
3552,1.799999952
3553,1.200000048
3554,0.5
3555,0.800000012
3556,0.899999976
3557,0
3558,0
3559,0.100000001
3560,0.100000001
3561,0.300000012
3562,1.299999952
3563,0.699999988
3564,1
3565,1
3566,0.800000012
3567,1.299999952
3568,1.399999976
3569,0.899999976
3570,1.700000048
3571,1.299999952
3572,2
3573,2.099999905
3574,2
3575,0.899999976
3576,1.200000048
3577,0.5
3578,1.200000048
3579,1.200000048
3580,1.600000024
3581,0.600000024
3582,1
3583,1.700000048
3584,2.200000048
3585,2.299999952
3586,3
3587,2.400000095
3588,3.599999905
3589,2
3590,3.799999952
3591,3.900000095
3592,3.099999905
3593,4.099999905
3594,4.699999809
3595,4.5
3596,6.699999809
3597,5.699999809
3598,5.800000191
3599,4.199999809
3600,4
3601,4.5
3602,2.200000048
3603,2
3604,3.200000048
3605,2.099999905
3606,3.599999905
3607,2.5
3608,4.800000191
3609,4.400000095
3610,3.200000048
3611,4.699999809
3612,5.400000095
3613,4.5
3614,3.5
3615,3.299999952
3616,4.300000191
3617,4.5
3618,4.699999809
3619,2.700000048
3620,2.799999952
3621,2.400000095
3622,4.400000095
3623,4.099999905
3624,5.400000095
3625,4.5
3626,5.800000191
3627,4.199999809
3628,5.300000191
3629,5.699999809
3630,5.400000095
3631,6.199999809
3632,5.099999905
3633,5
3634,4.699999809
3635,4.5
3636,2.700000048
3637,3.200000048
3638,2.099999905
3639,3.099999905
3640,2.599999905
3641,3
3642,3
3643,2.099999905
3644,3.099999905
3645,3.5
3646,2.599999905
3647,3.099999905
3648,2
3649,1.799999952
3650,1.700000048
3651,1.5
3652,2.099999905
3653,1.399999976
3654,2.700000048
3655,3.599999905
3656,1.299999952
3657,1.5
3658,0.699999988
3659,2.299999952
3660,0.300000012
3661,0.600000024
3662,0.600000024
3663,0.300000012
3664,0.5
3665,2
3666,1.600000024
3667,1.600000024
3668,2.200000048
3669,2.900000095
3670,2.200000048
3671,2.299999952
3672,1.700000048
3673,2.099999905
3674,2
3675,2.200000048
3676,3.200000048
3677,1.200000048
3678,1.399999976
3679,1
3680,1.100000024
3681,2.700000048
3682,1.399999976
3683,2
3684,3.599999905
3685,2.599999905
3686,2.099999905
3687,3.5
3688,3
3689,2.5
3690,2.200000048
3691,3.299999952
3692,2.599999905
3693,1.899999976
3694,3.700000048
3695,2.400000095
3696,3.200000048
3697,1.799999952
3698,2.099999905
3699,2.5
3700,0.800000012
3701,1.100000024
3702,1.399999976
3703,2
3704,1.700000048
3705,1.200000048
3706,1.5
3707,1.399999976
3708,1.700000048
3709,2.200000048
3710,2.900000095
3711,1.200000048
3712,3
3713,2.599999905
3714,3.099999905
3715,2.599999905
3716,2.900000095
3717,2.299999952
3718,4.300000191
3719,3.599999905
3720,3.599999905
3721,3.900000095
3722,3.700000048
3723,2.700000048
3724,3.200000048
3725,3.400000095
3726,3.099999905
3727,3.599999905
3728,2.599999905
3729,4
3730,2.299999952
3731,2.5
3732,2
3733,2.200000048
3734,2.700000048
3735,1.299999952
3736,1.5
3737,2.099999905
3738,1.899999976
3739,3
3740,3.200000048
3741,1.700000048
3742,1.100000024
3743,2.599999905
3744,3.599999905
3745,2.700000048
3746,2.5
3747,2.799999952
3748,2.200000048
3749,1.799999952
3750,1.5
3751,0.5
3752,0.699999988
3753,1.100000024
3754,0.400000006
3755,0.5
3756,0.600000024
3757,0.100000001
3758,0.200000003
3759,0.400000006
3760,0.300000012
3761,0.5
3762,1.399999976
3763,1.200000048
3764,1.600000024
3765,2.200000048
3766,1.799999952
3767,1.799999952
3768,1.799999952
3769,1.299999952
3770,2.099999905
3771,2.099999905
3772,1.299999952
3773,0.5
3774,0.5
3775,0.400000006
3776,0.200000003
3777,0
3778,0
3779,0.100000001
3780,0
3781,0
3782,0
3783,0
3784,0
3785,0.699999988
3786,1.5
3787,2.200000048
3788,3
3789,3.5
3790,3.799999952
3791,4
3792,2.900000095
3793,3.599999905
3794,1.899999976
3795,1.600000024
3796,3.599999905
3797,4.5
3798,4.199999809
3799,1.5
3800,3.099999905
3801,2.400000095
3802,1.600000024
3803,1.5
3804,0.899999976
3805,1.100000024
3806,2.099999905
3807,1.299999952
3808,2.5
3809,1.899999976
3810,2.799999952
3811,1.700000048
3812,2.099999905
3813,1.600000024
3814,2.599999905
3815,2.200000048
3816,2.799999952
3817,2.799999952
3818,3.400000095
3819,4.099999905
3820,1.600000024
3821,2.400000095
3822,3.200000048
3823,2.900000095
3824,2.799999952
3825,2.5
3826,3.299999952
3827,1.399999976
3828,1.399999976
3829,2.299999952
3830,2.299999952
3831,1.600000024
3832,0.899999976
3833,1.700000048
3834,3.200000048
3835,3.200000048
3836,3.299999952
3837,2.900000095
3838,1.899999976
3839,1.399999976
3840,1.100000024
3841,1.799999952
3842,2.200000048
3843,2.700000048
3844,1.399999976
3845,1.399999976
3846,1.100000024
3847,0.5
3848,0.600000024
3849,0.200000003
3850,0.899999976
3851,0.400000006
3852,0.899999976
3853,0.899999976
3854,0.600000024
3855,0.699999988
3856,1.200000048
3857,0.899999976
3858,0.600000024
3859,2.200000048
3860,2.299999952
3861,1.899999976
3862,2.200000048
3863,1.899999976
3864,2.200000048
3865,2.299999952
3866,1.700000048
3867,1.5
3868,1.600000024
3869,1.399999976
3870,1.100000024
3871,0.800000012
3872,1.100000024
3873,0.800000012
3874,0.200000003
3875,0.300000012
3876,0.300000012
3877,0
3878,0.100000001
3879,0
3880,0.300000012
3881,0
3882,0.600000024
3883,0.600000024
3884,0.5
3885,0.600000024
3886,1.600000024
3887,1.600000024
3888,1.600000024
3889,1
3890,0.899999976
3891,1.600000024
3892,1.899999976
3893,2.099999905
3894,0.899999976
3895,0.899999976
3896,1.100000024
3897,1.5
3898,0.800000012
3899,1.200000048
3900,1.200000048
3901,1.799999952
3902,1.799999952
3903,2
3904,1.600000024
3905,2.099999905
3906,1.299999952
3907,2.900000095
3908,3.799999952
3909,2.5
3910,3.700000048
3911,3.400000095
3912,4.800000191
3913,2.599999905
3914,3.799999952
3915,3.799999952
3916,4.5
3917,3.099999905
3918,1.899999976
3919,1.899999976
3920,1.5
3921,0.5
3922,0.400000006
3923,1.200000048
3924,0.800000012
3925,0.699999988
3926,0.5
3927,0.300000012
3928,1.899999976
3929,1.5
3930,2.299999952
3931,1.100000024
3932,1.799999952
3933,2.099999905
3934,0.5
3935,1.399999976
3936,1.399999976
3937,1.100000024
3938,1.299999952
3939,0.699999988
3940,0.600000024
3941,1.700000048
3942,1
3943,0.100000001
3944,0
3945,0.100000001
3946,0
3947,0.800000012
3948,0
3949,0.100000001
3950,0.699999988
3951,2.5
3952,2.799999952
3953,2.299999952
3954,3
3955,3.5
3956,1.200000048
3957,2.200000048
3958,1.899999976
3959,2.799999952
3960,0.100000001
3961,2.700000048
3962,3.200000048
3963,2.299999952
3964,1.600000024
3965,1
3966,0.5
3967,0.800000012
3968,2.299999952
3969,0.200000003
3970,0.5
3971,0.699999988
3972,1.5
3973,1.299999952
3974,0.5
3975,0.800000012
3976,0.899999976
3977,0.5
3978,1
3979,0.800000012
3980,0.800000012
3981,1.299999952
3982,1
3983,2.200000048
3984,2.900000095
3985,2.200000048
3986,3.299999952
3987,1.799999952
3988,1.600000024
3989,2.900000095
3990,2.5
3991,2.700000048
3992,2.599999905
3993,4
3994,2.400000095
3995,2.400000095
3996,2.400000095
3997,3.299999952
3998,2.900000095
3999,2.200000048
4000,3.599999905
4001,1.600000024
4002,2.299999952
4003,2.900000095
4004,2.5
4005,2.400000095
4006,2.5
4007,2
4008,3.400000095
4009,2.200000048
4010,2.599999905
4011,2.700000048
4012,2.700000048
4013,2.900000095
4014,1.5
4015,3.799999952
4016,2
4017,2.400000095
4018,2.700000048
4019,3.700000048
4020,3.900000095
4021,3
4022,2.200000048
4023,1
4024,1.899999976
4025,0.899999976
4026,3.200000048
4027,1.799999952
4028,3.400000095
4029,3.299999952
4030,4.5
4031,3.200000048
4032,3.099999905
4033,3.599999905
4034,3.5
4035,3.299999952
4036,1.600000024
4037,3.700000048
4038,4.199999809
4039,3.799999952
4040,2.900000095
4041,2.599999905
4042,2.700000048
4043,2.5
4044,1.700000048
4045,3.599999905
4046,2.400000095
4047,3.200000048
4048,2
4049,2.200000048
4050,2.5
4051,2.599999905
4052,2.200000048
4053,2.299999952
4054,2.799999952
4055,1.200000048
4056,1.899999976
4057,3.5
4058,1.899999976
4059,2
4060,2.200000048
4061,1.700000048
4062,1.600000024
4063,1.299999952
4064,1
4065,1.100000024
4066,1.200000048
4067,1.600000024
4068,0.899999976
4069,0.899999976
4070,0.200000003
4071,0.600000024
4072,0.300000012
4073,0.300000012
4074,0.5
4075,0.5
4076,1.100000024
4077,1.700000048
4078,1.200000048
4079,2.200000048
4080,1.399999976
4081,1
4082,2.900000095
4083,1.899999976
4084,0.800000012
4085,1.200000048
4086,0.899999976
4087,1.5
4088,0.5
4089,0.800000012
4090,0.600000024
4091,0.300000012
4092,0.200000003
4093,0.100000001
4094,0.200000003
4095,0.100000001
4096,0.400000006
4097,0.600000024
4098,1.5
4099,1.399999976
4100,0.899999976
4101,0.899999976
4102,0.899999976
4103,1.399999976
4104,1.899999976
4105,1
4106,1.100000024
4107,2.299999952
4108,1.200000048
4109,1.5
4110,1
4111,1.200000048
4112,1.100000024
4113,0.600000024
4114,1.100000024
4115,1.799999952
4116,0.899999976
4117,1
4118,0.800000012
4119,1
4120,1
4121,0.300000012
4122,0.400000006
4123,0.899999976
4124,0.800000012
4125,0.699999988
4126,0.800000012
4127,0.600000024
4128,0.400000006
4129,0.300000012
4130,1
4131,0.300000012
4132,0.400000006
4133,0.300000012
4134,0.600000024
4135,0.5
4136,0.5
4137,0.800000012
4138,1.399999976
4139,0.300000012
4140,1
4141,0.699999988
4142,0.899999976
4143,1.200000048
4144,2.299999952
4145,1.299999952
4146,0.699999988
4147,1.600000024
4148,1.700000048
4149,1.5
4150,1.399999976
4151,1.100000024
4152,1.100000024
4153,0.800000012
4154,0.5
4155,1
4156,1.100000024
4157,1.200000048
4158,0.899999976
4159,1.100000024
4160,0.800000012
4161,1.399999976
4162,1
4163,1.399999976
4164,1.700000048
4165,1.700000048
4166,2.400000095
4167,1.600000024
4168,1.299999952
4169,1.5
4170,0.699999988
4171,1.5
4172,3
4173,2.799999952
4174,3.200000048
4175,2.099999905
4176,3.700000048
4177,3.099999905
4178,2.200000048
4179,3
4180,2.799999952
4181,2.099999905
4182,3.099999905
4183,1.100000024
4184,1.399999976
4185,1.5
4186,1.100000024
4187,1.100000024
4188,1
4189,0.600000024
4190,1.700000048
4191,0.899999976
4192,0.899999976
4193,2
4194,2.099999905
4195,1.600000024
4196,1.299999952
4197,3.5
4198,3.700000048
4199,3.400000095
4200,3.700000048
4201,3.200000048
4202,1.5
4203,4.199999809
4204,3.700000048
4205,2.299999952
4206,2.599999905
4207,1.700000048
4208,2.400000095
4209,1
4210,1.899999976
4211,1
4212,1.700000048
4213,1.799999952
4214,1.799999952
4215,1.700000048
4216,0.800000012
4217,1.899999976
4218,2.599999905
4219,3
4220,3
4221,2.700000048
4222,2.200000048
4223,1.799999952
4224,3.099999905
4225,1
4226,3
4227,3.799999952
4228,2.799999952
4229,3
4230,1.200000048
4231,1.799999952
4232,1.100000024
4233,1.899999976
4234,2.700000048
4235,1.299999952
4236,2.900000095
4237,0.899999976
4238,1.299999952
4239,1
4240,1.700000048
4241,2
4242,2.5
4243,2.900000095
4244,3.400000095
4245,2.5
4246,3.299999952
4247,2.900000095
4248,2.5
4249,2.099999905
4250,1.799999952
4251,1.700000048
4252,1.200000048
4253,1.299999952
4254,1.399999976
4255,1
4256,1
4257,0.400000006
4258,0.800000012
4259,0.800000012
4260,1.299999952
4261,0.699999988
4262,0.800000012
4263,0.699999988
4264,0.100000001
4265,1.899999976
4266,2.599999905
4267,2.400000095
4268,1.799999952
4269,1.799999952
4270,2.599999905
4271,1.700000048
4272,1.200000048
4273,3.099999905
4274,1.100000024
4275,2.400000095
4276,1.799999952
4277,1.100000024
4278,1.399999976
4279,0.5
4280,0.200000003
4281,0.100000001
4282,0
4283,0.100000001
4284,0.200000003
4285,0.100000001
4286,0
4287,0.100000001
4288,0.100000001
4289,0.100000001
4290,0.300000012
4291,0.100000001
4292,1.899999976
4293,2.400000095
4294,1.600000024
4295,0.600000024
4296,2.5
4297,0.5
4298,0.899999976
4299,0.800000012
4300,0.800000012
4301,0.300000012
4302,0.699999988
4303,0.400000006
4304,0
4305,0
4306,0
4307,0.300000012
4308,0
4309,0
4310,0.200000003
4311,0
4312,0
4313,0.400000006
4314,0.100000001
4315,0.200000003
4316,0.100000001
4317,0.100000001
4318,0.899999976
4319,0.5
4320,1.899999976
4321,1.299999952
4322,1.5
4323,1.600000024
4324,1
4325,1.299999952
4326,0.5
4327,0.200000003
4328,0.200000003
4329,0.100000001
4330,0.5
4331,1.200000048
4332,1.200000048
4333,0.100000001
4334,0.899999976
4335,1.299999952
4336,0.300000012
4337,1
4338,1.100000024
4339,2.400000095
4340,2.200000048
4341,1.899999976
4342,3.5
4343,2.799999952
4344,2.200000048
4345,2
4346,0.800000012
4347,1.600000024
4348,2.599999905
4349,1.700000048
4350,1.799999952
4351,1.600000024
4352,0.5
4353,0.899999976
4354,0.899999976
4355,0.400000006
4356,0.400000006
4357,0.400000006
4358,0.400000006
4359,0.200000003
4360,0.899999976
4361,1.299999952
4362,1
4363,1.700000048
4364,1.899999976
4365,1.399999976
4366,1.5
4367,2.400000095
4368,2.099999905
4369,2.200000048
4370,1.899999976
4371,1.299999952
4372,1.5
4373,1.899999976
4374,1
4375,0.800000012
4376,0
4377,0.100000001
4378,0
4379,0
4380,0
4381,0
4382,0
4383,0
4384,0
4385,0.200000003
4386,0.800000012
4387,1.399999976
4388,0.800000012
4389,0.800000012
4390,0.200000003
4391,0.100000001
4392,1.399999976
4393,1.100000024
4394,0.200000003
4395,0.400000006
4396,1.299999952
4397,1.600000024
4398,0
4399,1.299999952
4400,1.5
4401,1
4402,1.700000048
4403,1.399999976
4404,0.699999988
4405,0
4406,0
4407,1.200000048
4408,1.100000024
4409,0.600000024
4410,2
4411,3.099999905
4412,2.099999905
4413,3.200000048
4414,2.299999952
4415,2
4416,4.099999905
4417,2.400000095
4418,0.899999976
4419,2.700000048
4420,1.5
4421,2.400000095
4422,2.299999952
4423,1.700000048
4424,2.799999952
4425,1.799999952
4426,1.799999952
4427,1.200000048
4428,1.200000048
4429,1.399999976
4430,0.899999976
4431,0.100000001
4432,1
4433,0.300000012
4434,1.100000024
4435,1.299999952
4436,0.800000012
4437,2.5
4438,2.400000095
4439,2.400000095
4440,2.599999905
4441,4.400000095
4442,3.099999905
4443,4.699999809
4444,3.700000048
4445,4.5
4446,3.200000048
4447,2.200000048
4448,3.299999952
4449,2.700000048
4450,2.400000095
4451,1.700000048
4452,2.400000095
4453,1.799999952
4454,2.599999905
4455,3.099999905
4456,2
4457,3.099999905
4458,2.5
4459,3.299999952
4460,1.700000048
4461,2.099999905
4462,2.200000048
4463,2.299999952
4464,1.399999976
4465,1.899999976
4466,1.5
4467,0.899999976
4468,1.200000048
4469,1
4470,0.899999976
4471,1.200000048
4472,0.5
4473,0.400000006
4474,0.5
4475,0.5
4476,0.300000012
4477,0.600000024
4478,0.400000006
4479,0.5
4480,1.100000024
4481,1.899999976
4482,1.399999976
4483,2.700000048
4484,1.700000048
4485,3.099999905
4486,3.099999905
4487,3.299999952
4488,2.099999905
4489,3.299999952
4490,3.200000048
4491,1.399999976
4492,1.5
4493,1.200000048
4494,0.200000003
4495,0
4496,0
4497,0
4498,0
4499,0
4500,0
4501,0
4502,0
4503,0
4504,0.699999988
4505,0.200000003
4506,0.100000001
4507,0.200000003
4508,1.200000048
4509,2.5
4510,2.799999952
4511,0.899999976
4512,2.799999952
4513,2.5
4514,1.600000024
4515,2.299999952
4516,0.600000024
4517,0.800000012
4518,1.399999976
4519,0.200000003
4520,1.399999976
4521,1.5
4522,2.599999905
4523,2.200000048
4524,1.399999976
4525,4.800000191
4526,2.900000095
4527,3.400000095
4528,3.400000095
4529,3.5
4530,2.200000048
4531,2.900000095
4532,2.099999905
4533,0.800000012
4534,1.299999952
4535,2.599999905
4536,1.299999952
4537,1.399999976
4538,2.200000048
4539,3.5
4540,2
4541,3.099999905
4542,0.899999976
4543,0.5
4544,0.200000003
4545,0.200000003
4546,1.5
4547,1.600000024
4548,0.699999988
4549,0.300000012
4550,0.200000003
4551,0.5
4552,1.299999952
4553,2.700000048
4554,1.799999952
4555,1.700000048
4556,3.400000095
4557,2.400000095
4558,1.700000048
4559,1.799999952
4560,3
4561,2.200000048
4562,1.899999976
4563,1.799999952
4564,0.800000012
4565,0.800000012
4566,1.600000024
4567,0.400000006
4568,0.5
4569,0.699999988
4570,0.800000012
4571,1
4572,0.699999988
4573,0.5
4574,0.300000012
4575,1.399999976
4576,0
4577,0
4578,1.100000024
4579,0.800000012
4580,1.200000048
4581,2.099999905
4582,1.700000048
4583,1
4584,2.5
4585,2.200000048
4586,1.299999952
4587,2.5
4588,1.600000024
4589,1.200000048
4590,0.100000001
4591,0.400000006
4592,0.600000024
4593,0
4594,0.100000001
4595,0
4596,0
4597,0
4598,0
4599,0
4600,0.200000003
4601,0.600000024
4602,0.5
4603,2.299999952
4604,3.099999905
4605,2
4606,2.900000095
4607,3.400000095
4608,3.099999905
4609,3.5
4610,1.700000048
4611,2.599999905
4612,3.299999952
4613,3.099999905
4614,2.400000095
4615,2.099999905
4616,1.899999976
4617,2.599999905
4618,1.899999976
4619,1.700000048
4620,1.600000024
4621,0.600000024
4622,1.299999952
4623,2.599999905
4624,2.099999905
4625,3
4626,1.5
4627,3
4628,2.5
4629,2.799999952
4630,1.899999976
4631,1.5
4632,2.5
4633,1.299999952
4634,2.599999905
4635,1.600000024
4636,1.100000024
4637,0.800000012
4638,1
4639,0.5
4640,0.100000001
4641,0.100000001
4642,0.100000001
4643,1.100000024
4644,0.400000006
4645,0.300000012
4646,1.600000024
4647,1.899999976
4648,1.799999952
4649,1.299999952
4650,1.5
4651,1.299999952
4652,1.799999952
4653,1.799999952
4654,0.699999988
4655,1.200000048
4656,1.399999976
4657,1.200000048
4658,1.399999976
4659,2.400000095
4660,1
4661,0.899999976
4662,0.300000012
4663,0.400000006
4664,0
4665,0
4666,0
4667,0.100000001
4668,0
4669,0
4670,0
4671,0
4672,0.100000001
4673,0.899999976
4674,0.699999988
4675,0.300000012
4676,1.600000024
4677,1
4678,3.599999905
4679,2.700000048
4680,2.299999952
4681,2.5
4682,3.599999905
4683,4.300000191
4684,3
4685,0.800000012
4686,1.399999976
4687,1.200000048
4688,2
4689,1.299999952
4690,1
4691,0.899999976
4692,0.5
4693,0.600000024
4694,0.5
4695,0.400000006
4696,0.800000012
4697,0.800000012
4698,0.600000024
4699,1.100000024
4700,0.400000006
4701,2.400000095
4702,1
4703,2.099999905
4704,2.599999905
4705,2.700000048
4706,2.599999905
4707,1.799999952
4708,2.599999905
4709,1.100000024
4710,0.699999988
4711,1.399999976
4712,0
4713,0
4714,0
4715,0
4716,1.5
4717,0.200000003
4718,0
4719,0
4720,0.400000006
4721,0.200000003
4722,0.400000006
4723,0.400000006
4724,0.5
4725,2.700000048
4726,0.800000012
4727,0.699999988
4728,0.5
4729,0.600000024
4730,1.200000048
4731,0.800000012
4732,2.099999905
4733,0.600000024
4734,0.300000012
4735,1.5
4736,1.399999976
4737,2
4738,1.600000024
4739,1.700000048
4740,1.299999952
4741,1.299999952
4742,1.5
4743,0.899999976
4744,0.899999976
4745,0.5
4746,1.299999952
4747,2.900000095
4748,2.5
4749,1.100000024
4750,1.399999976
4751,2.5
4752,1
4753,0.600000024
4754,0.400000006
4755,0.300000012
4756,0.200000003
4757,0.200000003
4758,0.699999988
4759,0.300000012
4760,0.200000003
4761,0.400000006
4762,0.699999988
4763,0.100000001
4764,0.100000001
4765,0.600000024
4766,0.5
4767,0.300000012
4768,1.299999952
4769,0.200000003
4770,0.600000024
4771,0.300000012
4772,1.100000024
4773,1.5
4774,2.200000048
4775,1.100000024
4776,1
4777,1.299999952
4778,1.200000048
4779,1.200000048
4780,1.799999952
4781,0.5
4782,0.300000012
4783,0.100000001
4784,0.100000001
4785,0.400000006
4786,1.399999976
4787,2.200000048
4788,1
4789,1.899999976
4790,3.400000095
4791,3
4792,4.099999905
4793,4
4794,3
4795,1.799999952
4796,1.799999952
4797,2.099999905
4798,1.299999952
4799,2.299999952
4800,1.899999976
4801,1.799999952
4802,2.099999905
4803,1.700000048
4804,2.099999905
4805,2.200000048
4806,1.299999952
4807,0.699999988
4808,0.699999988
4809,1.200000048
4810,0.699999988
4811,0.5
4812,0.600000024
4813,0.5
4814,0.5
4815,0.400000006
4816,0.600000024
4817,1.5
4818,1.700000048
4819,2.799999952
4820,0.899999976
4821,0.5
4822,1.100000024
4823,2.299999952
4824,1.100000024
4825,2.700000048
4826,2.200000048
4827,1.399999976
4828,1.100000024
4829,2.400000095
4830,1.899999976
4831,2.799999952
4832,1.799999952
4833,1.399999976
4834,2.099999905
4835,1.100000024
4836,1.200000048
4837,1.700000048
4838,3.200000048
4839,3.400000095
4840,3
4841,4.400000095
4842,4.5
4843,1.600000024
4844,2.799999952
4845,4.5
4846,5.5
4847,4
4848,2.900000095
4849,2.099999905
4850,3.099999905
4851,2.5
4852,2.900000095
4853,1.799999952
4854,1.200000048
4855,1.100000024
4856,0
4857,0.200000003
4858,1
4859,0.899999976
4860,1.899999976
4861,1.299999952
4862,1
4863,1.299999952
4864,1.100000024
4865,1.100000024
4866,2.799999952
4867,2.299999952
4868,2.099999905
4869,3.299999952
4870,3.700000048
4871,4.599999905
4872,4.5
4873,3.099999905
4874,3
4875,3.299999952
4876,2
4877,3.200000048
4878,2
4879,1
4880,2.5
4881,1.600000024
4882,1.399999976
4883,0.5
4884,0.800000012
4885,0.699999988
4886,0.600000024
4887,1.200000048
4888,0.899999976
4889,2.200000048
4890,3
4891,4.5
4892,3.799999952
4893,2.400000095
4894,3.200000048
4895,3
4896,5.699999809
4897,4.300000191
4898,3.299999952
4899,2
4900,2.099999905
4901,1.899999976
4902,1.600000024
4903,0.600000024
4904,1
4905,0.300000012
4906,0.300000012
4907,0.300000012
4908,0
4909,0
4910,0
4911,0.5
4912,0.100000001
4913,1.299999952
4914,1.5
4915,2.900000095
4916,1.700000048
4917,1.5
4918,2.200000048
4919,1.600000024
4920,0.100000001
4921,0.699999988
4922,0.5
4923,0.200000003
4924,0.800000012
4925,0.800000012
4926,2.5
4927,1.799999952
4928,1.200000048
4929,2.099999905
4930,1.600000024
4931,0.600000024
4932,1
4933,0.899999976
4934,1.200000048
4935,1.799999952
4936,1.600000024
4937,1.5
4938,3.299999952
4939,3.200000048
4940,2.099999905
4941,1.5
4942,1.700000048
4943,1.899999976
4944,3.299999952
4945,1.5
4946,3.099999905
4947,2.599999905
4948,1.200000048
4949,1.399999976
4950,1
4951,0.5
4952,0
4953,1.200000048
4954,1.399999976
4955,1.899999976
4956,3.099999905
4957,4
4958,3
4959,2.200000048
4960,1.5
4961,3.799999952
4962,2.5
4963,4.099999905
4964,4.400000095
4965,4.400000095
4966,2.400000095
4967,3.299999952
4968,3.599999905
4969,4.800000191
4970,4.599999905
4971,3.900000095
4972,2.900000095
4973,3.700000048
4974,3.799999952
4975,2.599999905
4976,3.5
4977,2.700000048
4978,3.799999952
4979,3.299999952
4980,3.700000048
4981,1.700000048
4982,2.799999952
4983,2.700000048
4984,2.799999952
4985,4.099999905
4986,2.200000048
4987,3.099999905
4988,3.599999905
4989,5.699999809
4990,4.099999905
4991,4.199999809
4992,2.900000095
4993,5.699999809
4994,5.400000095
4995,3.700000048
4996,4.400000095
4997,3.200000048
4998,3.799999952
4999,3.599999905
5000,6
5001,2.400000095
5002,2.799999952
5003,2.799999952
5004,0.899999976
5005,1.799999952
5006,1.600000024
5007,2.299999952
5008,1.700000048
5009,1.5
5010,1.200000048
5011,2.400000095
5012,1.899999976
5013,1.799999952
5014,2.200000048
5015,2.400000095
5016,1.700000048
5017,2.900000095
5018,1.200000048
5019,1.5
5020,1
5021,0.400000006
5022,0.699999988
5023,0.300000012
5024,0.5
5025,0.300000012
5026,1.200000048
5027,0.800000012
5028,1
5029,1.5
5030,0.800000012
5031,0.5
5032,0.100000001
5033,0.200000003
5034,1.5
5035,1.200000048
5036,0.899999976
5037,0.699999988
5038,0.699999988
5039,1.5
5040,1
5041,1.200000048
5042,3.299999952
5043,2.299999952
5044,3.400000095
5045,1.200000048
5046,4.800000191
5047,2.599999905
5048,2.599999905
5049,5.099999905
5050,3.799999952
5051,3.799999952
5052,4.400000095
5053,2.099999905
5054,1.399999976
5055,1.899999976
5056,1
5057,0.100000001
5058,0.100000001
5059,0
5060,0
5061,0
5062,1
5063,0
5064,0.200000003
5065,0
5066,0.100000001
5067,0
5068,0.400000006
5069,0.400000006
5070,1.299999952
5071,0.800000012
5072,0.699999988
5073,0.899999976
5074,2.5
5075,3.299999952
5076,1.899999976
5077,1.700000048
5078,2.200000048
5079,2.599999905
5080,1.600000024
5081,0.400000006
5082,0.400000006
5083,0.400000006
5084,0.200000003
5085,0.100000001
5086,0
5087,0.899999976
5088,1.700000048
5089,2.299999952
5090,1.899999976
5091,4.099999905
5092,4.199999809
5093,3.900000095
5094,5
5095,3.700000048
5096,8.899999619
5097,4.800000191
5098,4.599999905
5099,6.099999905
5100,4
5101,3.400000095
5102,1.700000048
5103,4.199999809
5104,3.400000095
5105,2.299999952
5106,2.700000048
5107,2.700000048
5108,1.100000024
5109,0.699999988
5110,0.200000003
5111,1.299999952
5112,0.400000006
5113,0.899999976
5114,0.699999988
5115,0.5
5116,0.5
5117,1.899999976
5118,2.099999905
5119,2.599999905
5120,2.099999905
5121,1.799999952
5122,1.600000024
5123,2.099999905
5124,1.700000048
5125,1.700000048
5126,2
5127,0.899999976
5128,0.600000024
5129,0.100000001
5130,0
5131,0.100000001
5132,0.100000001
5133,0
5134,0
5135,0
5136,0
5137,0
5138,0
5139,0
5140,0.699999988
5141,0.300000012
5142,0.5
5143,2.400000095
5144,1.200000048
5145,0.300000012
5146,1.299999952
5147,2.299999952
5148,1.799999952
5149,2.200000048
5150,1.600000024
5151,0.800000012
5152,0.600000024
5153,0.100000001
5154,0
5155,0
5156,0.100000001
5157,0
5158,0.5
5159,0.699999988
5160,0.5
5161,0.699999988
5162,1.399999976
5163,1.5
5164,0.200000003
5165,0.400000006
5166,0.400000006
5167,1.899999976
5168,1.600000024
5169,1.899999976
5170,1.700000048
5171,3
5172,2.700000048
5173,2
5174,2.5
5175,3.700000048
5176,2
5177,0.699999988
5178,1.399999976
5179,1.200000048
5180,0.800000012
5181,0.800000012
5182,0.5
5183,1.299999952
5184,0.600000024
5185,0.800000012
5186,0.800000012
5187,1.700000048
5188,2
5189,2.5
5190,1.700000048
5191,1.799999952
5192,2.200000048
5193,2
5194,1.600000024
5195,2.700000048
5196,1.600000024
5197,1.299999952
5198,1.5
5199,1
5200,0.200000003
5201,0.100000001
5202,0
5203,0
5204,0
5205,0
5206,0
5207,0
5208,0
5209,0
5210,1
5211,1.600000024
5212,3.700000048
